item_id,order_id,item_name,quantity,order_date,order_time,unit_price,Total_price,item_size,item_category,item_ingredients
12987,8275,Cheeseburger,4,2023-11-07,16:26:00,5.65,22.6,Small,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
12988,15225,French Fries,5,2023-06-03,19:08:00,4.11,20.55,Large,Burger,"Potatoes, Salt"
12989,81051,Egg McMuffin,3,2023-04-20,09:10:00,5.3,15.9,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
12990,67102,Sprite,3,2023-05-17,07:52:00,4.37,13.11,Large,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
12991,62374,Sprite,2,2023-10-08,16:23:00,4.87,9.74,Large,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
12992,82953,Smoothie,4,2023-09-04,11:50:00,6.65,26.6,Large,Burger,"Fruit Puree, Yogurt, Ice"
12993,15096,Big Mac,5,2023-07-12,19:30:00,5.89,29.45,Medium,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
12994,95669,Apple Pie,2,2023-08-18,15:07:00,6.26,12.52,Small,Burger,"Apple, Sugar, Pastry"
12995,65495,Quarter Pounder,1,2023-10-28,22:35:00,4.43,4.43,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
12996,94349,McFlurry,1,2023-12-03,11:33:00,4.37,4.37,Large,Burger,"Ice Cream, Candy"
12997,37150,Coca Cola,2,2023-05-26,10:50:00,4.35,8.7,Medium,Burger,"Carbonated Water, Sugar, Flavorings"
12998,80628,French Fries,2,2023-03-19,13:31:00,6.86,13.72,Small,Burger,"Potatoes, Salt"
12999,50378,Iced Coffee,5,2023-03-29,06:18:00,5.22,26.1,Small,Burger,"Coffee, Ice, Sugar, Cream"
13000,96188,McChicken,5,2023-10-04,17:20:00,6.47,32.35,Small,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13001,66221,McChicken,2,2023-08-22,19:17:00,5.63,11.26,Large,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13002,19916,Chicken Nuggets,5,2023-03-03,19:07:00,5.54,27.7,Large,Chicken,"Chicken, Breadcrumbs, Spices"
13003,22047,Apple Pie,1,2023-10-30,17:51:00,4.78,4.78,Large,Burger,"Apple, Sugar, Pastry"
13004,56080,Iced Coffee,2,2023-08-14,10:39:00,5.15,10.3,Large,Burger,"Coffee, Ice, Sugar, Cream"
13005,39310,Sundae,1,2023-06-14,14:25:00,4.13,4.13,Large,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13006,54439,Sprite,1,2023-09-21,14:52:00,4.04,4.04,Small,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13007,17178,Iced Coffee,1,2023-04-21,21:32:00,6.54,6.54,Medium,Burger,"Coffee, Ice, Sugar, Cream"
13008,57620,Sprite,3,2023-08-27,22:37:00,5.36,16.08,Small,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13009,21641,McFlurry,4,2023-07-08,11:29:00,6.91,27.64,Medium,Burger,"Ice Cream, Candy"
13010,57967,Smoothie,4,2023-12-06,11:44:00,5.54,22.16,Large,Burger,"Fruit Puree, Yogurt, Ice"
13011,10563,Sprite,3,2023-09-16,18:12:00,6.29,18.87,Large,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13012,5611,Iced Coffee,5,2023-11-26,12:56:00,5.13,25.65,Medium,Burger,"Coffee, Ice, Sugar, Cream"
13013,20242,Iced Coffee,5,2023-04-09,14:12:00,4.73,23.65,Medium,Burger,"Coffee, Ice, Sugar, Cream"
13014,24830,Sundae,5,2023-06-09,12:47:00,6.78,33.9,Small,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13015,55987,Filet-O-Fish,2,2023-10-31,20:19:00,6.98,13.96,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13016,1253,Quarter Pounder,1,2023-04-24,06:57:00,4.4,4.4,Small,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13017,70184,McChicken,4,2023-04-15,16:37:00,5.51,22.04,Small,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13018,79217,Filet-O-Fish,1,2023-04-20,12:45:00,7.01,7.01,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13019,34338,Filet-O-Fish,5,2023-03-31,14:38:00,6.51,32.55,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13020,93254,Chicken Nuggets,2,2023-01-01,12:29:00,5.61,11.22,Medium,Chicken,"Chicken, Breadcrumbs, Spices"
13021,48352,Big Mac,5,2023-10-03,12:23:00,5.44,27.2,Large,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13022,79465,Chicken Nuggets,1,2023-09-07,06:23:00,5.84,5.84,Small,Chicken,"Chicken, Breadcrumbs, Spices"
13023,17444,McChicken,5,2023-03-09,20:22:00,5.65,28.25,Large,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13024,17594,McChicken,1,2023-11-14,20:20:00,5.7,5.7,Medium,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13025,99333,Chicken Nuggets,5,2023-03-16,19:05:00,5.92,29.6,Small,Chicken,"Chicken, Breadcrumbs, Spices"
13026,22911,French Fries,3,2023-12-15,08:40:00,4.57,13.71,Medium,Burger,"Potatoes, Salt"
13027,55517,Smoothie,3,2023-11-22,21:21:00,4.92,14.76,Medium,Burger,"Fruit Puree, Yogurt, Ice"
13028,43258,Filet-O-Fish,1,2023-11-27,19:57:00,6.23,6.23,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13029,81796,French Fries,5,2023-12-22,17:20:00,4.69,23.45,Medium,Burger,"Potatoes, Salt"
13030,16174,Coca Cola,1,2023-03-30,19:54:00,6.25,6.25,Large,Burger,"Carbonated Water, Sugar, Flavorings"
13031,68070,Cheeseburger,5,2023-04-04,15:37:00,4.49,22.45,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13032,69031,Chicken Nuggets,1,2023-10-29,12:09:00,5.26,5.26,Medium,Chicken,"Chicken, Breadcrumbs, Spices"
13033,98910,Egg McMuffin,2,2023-06-26,21:32:00,6.6,13.2,Small,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13034,71691,Coca Cola,1,2023-11-20,09:15:00,5.36,5.36,Large,Burger,"Carbonated Water, Sugar, Flavorings"
13035,30456,Cheeseburger,4,2023-07-21,13:09:00,5.88,23.52,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13036,84009,McFlurry,4,2023-05-30,14:32:00,4.43,17.72,Large,Burger,"Ice Cream, Candy"
13037,33064,Big Mac,5,2023-08-04,09:01:00,5.25,26.25,Large,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13038,24543,Chicken Nuggets,5,2023-06-15,08:47:00,6.47,32.35,Medium,Chicken,"Chicken, Breadcrumbs, Spices"
13039,18664,Iced Coffee,3,2023-02-07,10:08:00,4.35,13.05,Medium,Burger,"Coffee, Ice, Sugar, Cream"
13040,65585,French Fries,4,2023-02-17,17:06:00,5.73,22.92,Small,Burger,"Potatoes, Salt"
13041,99340,Big Mac,5,2023-08-30,23:26:00,5.49,27.45,Large,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13042,2805,Filet-O-Fish,1,2023-02-12,20:41:00,7.08,7.08,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13043,2561,French Fries,1,2023-06-23,11:33:00,6.9,6.9,Large,Burger,"Potatoes, Salt"
13044,58811,Cheeseburger,4,2023-09-27,10:40:00,4.39,17.56,Medium,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13045,6202,Coca Cola,4,2023-10-10,12:33:00,4.51,18.04,Small,Burger,"Carbonated Water, Sugar, Flavorings"
13046,54063,Egg McMuffin,3,2023-08-04,13:56:00,5.53,16.59,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13047,44799,Big Mac,5,2023-04-09,12:31:00,6.06,30.3,Medium,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13048,17306,French Fries,1,2023-03-06,22:59:00,4.17,4.17,Large,Burger,"Potatoes, Salt"
13049,11295,Sundae,5,2023-09-15,12:06:00,5.47,27.35,Small,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13050,84910,Apple Pie,3,2023-06-20,11:53:00,4.75,14.25,Large,Burger,"Apple, Sugar, Pastry"
13051,82272,Smoothie,2,2023-01-31,23:08:00,5.92,11.84,Large,Burger,"Fruit Puree, Yogurt, Ice"
13052,86830,McFlurry,4,2023-10-25,06:15:00,5.12,20.48,Small,Burger,"Ice Cream, Candy"
13053,78028,Apple Pie,5,2023-08-08,12:57:00,4.33,21.65,Medium,Burger,"Apple, Sugar, Pastry"
13054,78887,Iced Coffee,2,2023-01-07,09:19:00,4.57,9.14,Large,Burger,"Coffee, Ice, Sugar, Cream"
13055,99699,Big Mac,4,2023-01-23,07:32:00,4.1,16.4,Large,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13056,35418,Quarter Pounder,3,2023-04-26,11:42:00,4.41,13.23,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13057,19637,Sprite,5,2023-09-12,15:10:00,6.83,34.15,Small,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13058,93559,Sprite,5,2023-06-06,18:44:00,6.4,32.0,Medium,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13059,93292,Sprite,1,2023-05-04,06:44:00,6.32,6.32,Small,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13060,67321,Iced Coffee,1,2023-06-22,23:44:00,5.89,5.89,Large,Burger,"Coffee, Ice, Sugar, Cream"
13061,30636,Quarter Pounder,2,2023-03-22,07:34:00,6.78,13.56,Small,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13062,19210,Quarter Pounder,3,2023-06-16,19:34:00,5.02,15.06,Small,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13063,63615,McChicken,4,2023-09-23,20:00:00,5.24,20.96,Small,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13064,63918,Smoothie,1,2023-07-16,23:47:00,4.24,4.24,Large,Burger,"Fruit Puree, Yogurt, Ice"
13065,62176,Smoothie,1,2023-06-25,16:38:00,4.16,4.16,Small,Burger,"Fruit Puree, Yogurt, Ice"
13066,82289,French Fries,1,2023-04-11,08:16:00,4.9,4.9,Small,Burger,"Potatoes, Salt"
13067,59212,Cheeseburger,3,2023-01-21,23:30:00,4.15,12.45,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13068,83928,Quarter Pounder,4,2023-07-23,16:18:00,4.67,18.68,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13069,13273,Quarter Pounder,4,2023-02-18,12:35:00,4.81,19.24,Small,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13070,93182,McChicken,4,2023-02-08,22:28:00,5.9,23.6,Small,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13071,98955,Coca Cola,2,2023-12-15,15:56:00,6.61,13.22,Medium,Burger,"Carbonated Water, Sugar, Flavorings"
13072,34432,Iced Coffee,4,2023-10-12,17:18:00,4.91,19.64,Small,Burger,"Coffee, Ice, Sugar, Cream"
13073,73581,Coca Cola,3,2023-01-14,06:17:00,5.48,16.44,Small,Burger,"Carbonated Water, Sugar, Flavorings"
13074,81974,McChicken,4,2023-05-27,13:36:00,5.82,23.28,Medium,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13075,95131,Chicken Nuggets,2,2023-10-11,09:22:00,5.56,11.12,Medium,Chicken,"Chicken, Breadcrumbs, Spices"
13076,12354,McFlurry,2,2023-06-23,21:47:00,4.13,8.26,Large,Burger,"Ice Cream, Candy"
13077,11469,Sundae,2,2023-10-17,06:38:00,5.53,11.06,Medium,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13078,21848,Sundae,4,2023-06-17,06:31:00,4.21,16.84,Small,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13079,65477,Smoothie,4,2023-05-18,09:28:00,6.4,25.6,Small,Burger,"Fruit Puree, Yogurt, Ice"
13080,76226,Sundae,2,2023-07-28,11:30:00,6.92,13.84,Medium,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13081,40667,Chicken Nuggets,2,2023-04-13,21:46:00,5.05,10.1,Medium,Chicken,"Chicken, Breadcrumbs, Spices"
13082,16001,McFlurry,2,2023-04-30,11:47:00,5.98,11.96,Large,Burger,"Ice Cream, Candy"
13083,77331,Sundae,5,2023-12-07,23:11:00,6.27,31.35,Medium,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13084,2098,Sundae,3,2023-10-06,21:25:00,5.38,16.14,Medium,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13085,65541,Coca Cola,2,2023-07-18,17:53:00,6.46,12.92,Large,Burger,"Carbonated Water, Sugar, Flavorings"
13086,45216,Big Mac,3,2023-06-08,15:32:00,6.79,20.37,Medium,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13087,77799,Egg McMuffin,2,2023-09-09,12:42:00,4.24,8.48,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13088,86052,Cheeseburger,2,2023-03-23,11:47:00,4.31,8.62,Small,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13089,88111,Egg McMuffin,5,2023-05-21,11:24:00,5.43,27.15,Small,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13090,27555,McChicken,3,2023-11-10,17:54:00,5.44,16.32,Medium,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13091,84106,Sprite,1,2023-01-07,16:04:00,6.97,6.97,Large,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13092,48454,Smoothie,5,2023-04-17,18:43:00,6.54,32.7,Medium,Burger,"Fruit Puree, Yogurt, Ice"
13093,86337,Egg McMuffin,1,2023-06-11,13:11:00,4.99,4.99,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13094,76714,Iced Coffee,1,2023-02-06,11:11:00,6.94,6.94,Large,Burger,"Coffee, Ice, Sugar, Cream"
13095,52711,Big Mac,5,2023-07-15,21:16:00,4.0,20.0,Medium,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13096,86562,Cheeseburger,1,2023-05-08,08:11:00,6.22,6.22,Medium,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13097,16532,Filet-O-Fish,2,2023-12-28,14:13:00,6.57,13.14,Large,Fish,"Fish Patty, Tartar Sauce, Cheese"
13098,59698,Sprite,4,2023-03-30,12:16:00,5.9,23.6,Small,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13099,64579,Cheeseburger,3,2023-01-22,09:21:00,4.04,12.12,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13100,49519,McFlurry,5,2023-02-26,17:15:00,6.13,30.65,Medium,Burger,"Ice Cream, Candy"
13101,93971,Quarter Pounder,2,2023-10-23,20:03:00,6.5,13.0,Medium,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13102,17150,Cheeseburger,1,2023-06-27,15:56:00,6.53,6.53,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13103,38921,Apple Pie,4,2023-07-07,19:13:00,6.32,25.28,Small,Burger,"Apple, Sugar, Pastry"
13104,4661,McChicken,4,2023-02-13,19:42:00,5.17,20.68,Small,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13105,82407,Smoothie,5,2023-10-05,15:14:00,4.16,20.8,Large,Burger,"Fruit Puree, Yogurt, Ice"
13106,93266,Egg McMuffin,2,2023-06-17,23:24:00,4.08,8.16,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13107,57043,Quarter Pounder,3,2023-04-09,18:46:00,5.35,16.05,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13108,39446,Quarter Pounder,3,2023-09-26,14:08:00,5.78,17.34,Medium,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13109,1717,Sprite,4,2023-06-26,21:14:00,4.5,18.0,Large,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13110,88063,Smoothie,4,2023-03-08,14:11:00,5.09,20.36,Large,Burger,"Fruit Puree, Yogurt, Ice"
13111,83067,Filet-O-Fish,4,2023-11-24,13:32:00,5.96,23.84,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13112,95859,Chicken Nuggets,1,2023-01-22,18:36:00,5.37,5.37,Medium,Chicken,"Chicken, Breadcrumbs, Spices"
13113,99292,McChicken,1,2023-09-23,13:35:00,6.47,6.47,Large,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13114,27252,McChicken,5,2023-02-18,20:55:00,5.29,26.45,Large,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13115,87350,Smoothie,5,2023-09-03,18:47:00,6.54,32.7,Small,Burger,"Fruit Puree, Yogurt, Ice"
13116,76701,Egg McMuffin,4,2023-10-25,15:21:00,6.33,25.32,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13117,64351,Apple Pie,5,2023-02-03,12:50:00,4.37,21.85,Small,Burger,"Apple, Sugar, Pastry"
13118,69724,Coca Cola,4,2023-03-29,17:50:00,5.9,23.6,Small,Burger,"Carbonated Water, Sugar, Flavorings"
13119,84127,McChicken,3,2023-05-19,06:52:00,5.97,17.91,Medium,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13120,33892,Filet-O-Fish,5,2023-09-02,18:40:00,6.57,32.85,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13121,18904,Sundae,2,2023-09-12,19:36:00,4.76,9.52,Small,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13122,32068,Cheeseburger,5,2023-02-20,21:59:00,5.06,25.3,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13123,28004,Quarter Pounder,2,2023-05-13,11:58:00,6.02,12.04,Medium,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13124,59928,McFlurry,1,2023-10-12,14:03:00,4.25,4.25,Large,Burger,"Ice Cream, Candy"
13125,6833,French Fries,5,2023-11-17,10:23:00,6.35,31.75,Large,Burger,"Potatoes, Salt"
13126,25313,French Fries,4,2023-09-30,23:34:00,4.76,19.04,Large,Burger,"Potatoes, Salt"
13127,79159,Big Mac,5,2023-10-11,07:27:00,4.28,21.4,Small,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13128,44559,Sprite,5,2023-02-14,07:43:00,4.93,24.65,Medium,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13129,4020,Egg McMuffin,3,2023-06-25,09:53:00,6.29,18.87,Medium,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13130,6300,Big Mac,1,2023-07-26,13:22:00,5.1,5.1,Large,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13131,9350,Smoothie,3,2023-04-07,12:06:00,6.47,19.41,Large,Burger,"Fruit Puree, Yogurt, Ice"
13132,51045,Coca Cola,2,2023-04-21,07:55:00,5.09,10.18,Medium,Burger,"Carbonated Water, Sugar, Flavorings"
13133,68137,Big Mac,5,2023-10-20,10:16:00,5.43,27.15,Medium,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13134,45966,Cheeseburger,3,2023-08-27,12:44:00,6.05,18.15,Medium,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13135,84030,French Fries,1,2023-06-01,19:28:00,6.08,6.08,Large,Burger,"Potatoes, Salt"
13136,15920,Sprite,2,2023-09-24,17:17:00,4.97,9.94,Large,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13137,10756,Big Mac,4,2023-03-03,21:39:00,6.59,26.36,Large,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13138,83894,Quarter Pounder,2,2023-05-23,10:29:00,6.23,12.46,Medium,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13139,43648,McChicken,1,2023-10-08,19:03:00,5.54,5.54,Large,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13140,27820,Apple Pie,3,2023-02-25,15:59:00,4.88,14.64,Medium,Burger,"Apple, Sugar, Pastry"
13141,52285,Sundae,5,2023-07-05,22:46:00,6.96,34.8,Medium,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13142,44833,Sprite,1,2023-12-19,08:31:00,6.59,6.59,Small,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13143,72785,Cheeseburger,3,2023-05-04,20:41:00,5.83,17.49,Medium,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13144,23575,Coca Cola,4,2023-09-01,18:37:00,5.67,22.68,Small,Burger,"Carbonated Water, Sugar, Flavorings"
13145,9864,French Fries,1,2023-12-18,08:48:00,4.34,4.34,Medium,Burger,"Potatoes, Salt"
13146,51619,Big Mac,1,2023-02-04,16:29:00,4.48,4.48,Small,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13147,65172,Egg McMuffin,1,2023-09-02,17:48:00,4.91,4.91,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13148,56640,Iced Coffee,1,2023-01-09,07:23:00,5.73,5.73,Medium,Burger,"Coffee, Ice, Sugar, Cream"
13149,65645,Iced Coffee,1,2023-09-19,19:27:00,4.02,4.02,Medium,Burger,"Coffee, Ice, Sugar, Cream"
13150,32565,Filet-O-Fish,1,2023-09-10,14:15:00,6.56,6.56,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13151,47199,Sundae,4,2023-02-04,23:15:00,5.84,23.36,Small,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13152,72468,Chicken Nuggets,2,2023-01-26,17:50:00,5.97,11.94,Large,Chicken,"Chicken, Breadcrumbs, Spices"
13153,16013,Egg McMuffin,4,2023-06-19,20:23:00,4.7,18.8,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13154,96281,Coca Cola,3,2023-05-07,11:35:00,6.35,19.05,Medium,Burger,"Carbonated Water, Sugar, Flavorings"
13155,12555,Apple Pie,1,2023-09-17,08:45:00,6.06,6.06,Large,Burger,"Apple, Sugar, Pastry"
13156,2453,Cheeseburger,4,2023-05-20,13:05:00,6.0,24.0,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13157,12265,McChicken,5,2023-12-06,21:39:00,5.79,28.95,Medium,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13158,10295,Coca Cola,2,2023-03-14,18:08:00,5.86,11.72,Large,Burger,"Carbonated Water, Sugar, Flavorings"
13159,36447,Apple Pie,4,2023-03-18,17:22:00,4.2,16.8,Large,Burger,"Apple, Sugar, Pastry"
13160,81155,Sundae,3,2023-02-17,08:39:00,6.83,20.49,Medium,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13161,99432,Egg McMuffin,2,2023-03-05,20:26:00,6.22,12.44,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13162,9895,Egg McMuffin,5,2023-03-08,16:53:00,6.16,30.8,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13163,47185,Quarter Pounder,2,2023-02-12,09:22:00,4.85,9.7,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle, Onion"
13164,23761,McFlurry,1,2023-12-18,06:10:00,5.56,5.56,Small,Burger,"Ice Cream, Candy"
13165,69906,McChicken,1,2023-09-30,17:46:00,5.83,5.83,Medium,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13166,7217,McFlurry,3,2023-10-15,19:22:00,4.63,13.89,Large,Burger,"Ice Cream, Candy"
13167,44201,Big Mac,5,2023-06-15,21:23:00,5.22,26.1,Medium,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13168,38080,Sprite,3,2023-04-18,15:16:00,5.29,15.87,Small,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13169,72428,Iced Coffee,1,2023-12-16,17:56:00,6.96,6.96,Large,Burger,"Coffee, Ice, Sugar, Cream"
13170,94468,Egg McMuffin,3,2023-12-11,09:46:00,6.14,18.42,Medium,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13171,38844,Iced Coffee,3,2023-02-19,14:22:00,5.21,15.63,Medium,Burger,"Coffee, Ice, Sugar, Cream"
13172,8578,Egg McMuffin,5,2023-04-02,22:48:00,5.06,25.3,Small,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13173,57622,Iced Coffee,5,2023-08-06,19:21:00,5.23,26.15,Small,Burger,"Coffee, Ice, Sugar, Cream"
13174,33610,McFlurry,3,2023-01-09,07:03:00,6.89,20.67,Large,Burger,"Ice Cream, Candy"
13175,71775,Chicken Nuggets,1,2023-10-25,22:37:00,6.23,6.23,Small,Chicken,"Chicken, Breadcrumbs, Spices"
13176,39424,Cheeseburger,4,2023-06-19,15:38:00,4.44,17.76,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13177,40318,Iced Coffee,5,2023-03-19,17:53:00,6.76,33.8,Small,Burger,"Coffee, Ice, Sugar, Cream"
13178,41088,Big Mac,5,2023-04-19,16:11:00,4.57,22.85,Small,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13179,61215,Egg McMuffin,2,2023-06-26,13:13:00,5.74,11.48,Small,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13180,74953,Apple Pie,1,2023-03-08,13:20:00,4.82,4.82,Small,Burger,"Apple, Sugar, Pastry"
13181,38401,Egg McMuffin,5,2023-07-18,12:51:00,5.03,25.15,Medium,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13182,25440,Sprite,3,2023-04-15,16:51:00,4.22,12.66,Small,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13183,26858,Big Mac,5,2023-12-01,14:58:00,6.97,34.85,Medium,Burger,"Beef Patty, Lettuce, Cheese, Pickle, Onion, Special Sauce"
13184,36987,Coca Cola,4,2023-11-03,21:41:00,6.92,27.68,Medium,Burger,"Carbonated Water, Sugar, Flavorings"
13185,16478,Egg McMuffin,3,2023-02-26,07:27:00,4.42,13.26,Medium,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13186,15438,Egg McMuffin,3,2023-12-27,21:16:00,5.76,17.28,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13187,80103,McChicken,4,2023-02-07,19:53:00,6.16,24.64,Large,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13188,79710,Cheeseburger,4,2023-12-07,12:30:00,5.87,23.48,Large,Burger,"Beef Patty, Cheese, Ketchup, Pickle"
13189,46139,Egg McMuffin,1,2023-06-28,17:10:00,4.6,4.6,Large,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
13190,15098,Apple Pie,1,2023-03-18,18:31:00,6.8,6.8,Small,Burger,"Apple, Sugar, Pastry"
13191,47805,Sundae,1,2023-06-15,14:24:00,4.38,4.38,Medium,Burger,"Ice Cream, Chocolate Syrup, Nuts"
13192,27654,Sprite,2,2023-01-21,23:20:00,5.89,11.78,Large,Burger,"Carbonated Water, Sugar, Lemon-Lime Flavor"
13193,49229,McChicken,3,2023-12-23,18:30:00,5.65,16.95,Medium,Chicken,"Chicken Patty, Lettuce, Mayonnaise"
13194,4292,Filet-O-Fish,5,2023-01-29,19:49:00,6.27,31.35,Medium,Fish,"Fish Patty, Tartar Sauce, Cheese"
13195,80897,Egg McMuffin,2,2023-12-03,13:09:00,4.29,8.58,Small,Burger,"Egg, Canadian Bacon, Cheese, English Muffin"
